126.5,-40.75,0.0
126.5,-32.0,0.0
134.0,-32.0,0.0
134.0,-42.0,0.0
134.0,-42.0,5.0
137.0,-32.0,5.0
137.0,-32.0,0.0
137.0,-42.0,0.0
144.5,-32.0,0.0
144.5,-42.0,0.0
144.5,-42.0,5.0
167.5,-40.75,5.0
167.5,-40.75,0.0
166.25,-42.0,0.0
161.25,-42.0,0.0
160.0,-40.75,0.0
160.0,-33.25,0.0
161.25,-32.0,0.0
166.25,-32.0,0.0
167.5,-33.25,0.0
167.5,-40.75,0.0
167.5,-40.75,5.0
173.0,-37.0,5.0
173.0,-37.0,0.0
179.25,-37.0,0.0
180.5,-38.25,0.0
180.5,-40.75,0.0
179.25,-42.0,0.0
173.0,-42.0,0.0
173.0,-32.0,0.0
180.5,-32.0,0.0
180.5,-32.0,5.0
186.0,-32.0,5.0
186.0,-32.0,0.0
186.0,-40.75,0.0
196.0,-40.75,0.0
196.0,-42.0,0.0
196.0,-42.0,5.0
190.0,-32.0,5.0
190.0,-32.0,0.0
190.0,-40.75,0.0
190.0,-40.75,5.0
194.0,-32.0,5.0
194.0,-32.0,0.0
194.0,-40.75,0.0
194.0,-40.75,5.0
206.5,-42.0,5.0
206.5,-42.0,0.0
199.0,-42.0,0.0
199.0,-32.0,0.0
206.5,-32.0,0.0
206.5,-32.0,5.0
199.0,-37.0,5.0
199.0,-37.0,0.0
206.5,-37.0,0.0
206.5,-37.0,5.0
212.0,-32.0,5.0
212.0,-32.0,0.0
212.0,-42.0,0.0
219.5,-32.0,0.0
219.5,-42.0,0.0
219.5,-42.0,5.0
214.5,-32.0,5.0
214.5,-32.0,0.0
217.0,-32.0,0.0
217.0,-32.0,5.0
235.0,-32.0,5.0
235.0,-32.0,0.0
235.0,-42.0,0.0
242.5,-32.0,0.0
242.5,-42.0,0.0
242.5,-42.0,5.0
258.0,-42.0,5.0
258.0,-42.0,0.0
258.0,-32.0,0.0
265.5,-32.0,0.0
265.5,-42.0,0.0
265.5,-42.0,5.0
278.5,-40.75,5.0
278.5,-40.75,0.0
277.25,-42.0,0.0
272.25,-42.0,0.0
271.0,-40.75,0.0
271.0,-33.25,0.0
272.25,-32.0,0.0
277.25,-32.0,0.0
278.5,-33.25,0.0
278.5,-40.75,0.0
278.5,-40.75,5.0
284.0,-42.0,5.0
284.0,-42.0,0.0
285.25,-42.0,0.0
286.5,-40.75,0.0
286.5,-32.0,0.0
294.0,-32.0,0.0
294.0,-42.0,0.0
294.0,-42.0,5.0
304.5,-42.0,5.0
304.5,-42.0,0.0
297.0,-42.0,0.0
297.0,-32.0,0.0
304.5,-32.0,0.0
304.5,-32.0,5.0
297.0,-37.0,5.0
297.0,-37.0,0.0
304.5,-37.0,0.0
304.5,-37.0,5.0
310.0,-33.25,5.0
310.0,-33.25,0.0
311.25,-32.0,0.0
316.25,-32.0,0.0
317.5,-33.25,0.0
317.5,-35.75,0.0
315.0,-37.0,0.0
317.5,-38.75,0.0
317.5,-40.75,0.0
316.25,-42.0,0.0
311.25,-42.0,0.0
310.0,-40.75,0.0
310.0,-40.75,5.0
323.0,-42.0,5.0
323.0,-42.0,0.0
323.0,-32.0,0.0
323.0,-32.0,5.0
323.0,-37.0,5.0
323.0,-37.0,0.0
330.5,-37.0,0.0
330.5,-37.0,5.0
330.5,-32.0,5.0
330.5,-32.0,0.0
330.5,-42.0,0.0
330.5,-42.0,5.0
343.5,-40.75,5.0
343.5,-40.75,0.0
342.25,-42.0,0.0
337.25,-42.0,0.0
336.0,-40.75,0.0
336.0,-33.25,0.0
337.25,-32.0,0.0
342.25,-32.0,0.0
343.5,-33.25,0.0
343.5,-40.75,0.0
343.5,-40.75,5.0
349.0,-32.0,5.0
349.0,-32.0,0.0
349.0,-42.0,0.0
356.5,-32.0,0.0
356.5,-42.0,0.0
356.5,-42.0,5.0
351.5,-32.0,5.0
351.5,-32.0,0.0
354.0,-32.0,0.0
354.0,-32.0,5.0
362.0,-42.0,5.0
362.0,-42.0,0.0
362.0,-42.0,5.0
0.0,-46.0,5.0
0.0,-46.0,0.0
10.0,-46.0,0.0
10.0,-46.0,5.0
5.0,-46.0,5.0
5.0,-46.0,0.0
5.0,-56.0,0.0
5.0,-56.0,5.0
20.5,-56.0,5.0
20.5,-56.0,0.0
13.0,-56.0,0.0
13.0,-46.0,0.0
20.5,-46.0,0.0
20.5,-46.0,5.0
13.0,-51.0,5.0
13.0,-51.0,0.0
20.5,-51.0,0.0
20.5,-51.0,5.0
26.0,-56.0,5.0
26.0,-56.0,0.0
26.0,-46.0,0.0
33.5,-46.0,0.0
33.5,-56.0,0.0
33.5,-56.0,5.0
46.5,-56.0,5.0
46.5,-56.0,0.0
39.0,-56.0,0.0
39.0,-46.0,0.0
46.5,-46.0,0.0
46.5,-46.0,5.0
39.0,-51.0,5.0
39.0,-51.0,0.0
46.5,-51.0,0.0
46.5,-51.0,5.0
52.0,-56.0,5.0
52.0,-56.0,0.0
52.0,-46.0,0.0
58.25,-46.0,0.0
59.5,-47.25,0.0
59.5,-49.75,0.0
58.25,-51.0,0.0
52.0,-51.0,0.0
52.0,-51.0,5.0
65.0,-51.0,5.0
65.0,-51.0,0.0
71.25,-51.0,0.0
72.5,-52.25,0.0
72.5,-54.75,0.0
71.25,-56.0,0.0
65.0,-56.0,0.0
65.0,-46.0,0.0
65.0,-46.0,5.0
88.0,-56.0,5.0
88.0,-56.0,0.0
98.0,-46.0,0.0
98.0,-46.0,5.0
88.0,-46.0,5.0
88.0,-46.0,0.0
98.0,-56.0,0.0
98.0,-56.0,5.0
93.0,-56.0,5.0
93.0,-56.0,0.0
93.0,-46.0,0.0
93.0,-46.0,5.0
108.5,-56.0,5.0
108.5,-56.0,0.0
101.0,-56.0,0.0
101.0,-46.0,0.0
108.5,-46.0,0.0
108.5,-46.0,5.0
101.0,-51.0,5.0
101.0,-51.0,0.0
108.5,-51.0,0.0
108.5,-51.0,5.0
124.0,-56.0,5.0
124.0,-56.0,0.0
134.0,-46.0,0.0
134.0,-46.0,5.0
124.0,-46.0,5.0
124.0,-46.0,0.0
134.0,-56.0,0.0
134.0,-56.0,5.0
129.0,-56.0,5.0
129.0,-56.0,0.0
129.0,-46.0,0.0
129.0,-46.0,5.0
137.0,-46.0,5.0
137.0,-46.0,0.0
137.0,-56.0,0.0
144.5,-46.0,0.0
144.5,-56.0,0.0
144.5,-56.0,5.0
150.0,-47.25,5.0
150.0,-47.25,0.0
151.25,-46.0,0.0
156.25,-46.0,0.0
157.5,-47.25,0.0
157.5,-49.75,0.0
155.0,-51.0,0.0
157.5,-52.75,0.0
157.5,-54.75,0.0
156.25,-56.0,0.0
151.25,-56.0,0.0
150.0,-54.75,0.0
150.0,-54.75,5.0
163.0,-56.0,5.0
163.0,-56.0,0.0
163.0,-46.0,0.0
163.0,-46.0,5.0
163.0,-51.0,5.0
163.0,-51.0,0.0
170.5,-51.0,0.0
170.5,-51.0,5.0
170.5,-46.0,5.0
170.5,-46.0,0.0
170.5,-56.0,0.0
170.5,-56.0,5.0
176.0,-51.0,5.0
176.0,-51.0,0.0
182.25,-51.0,0.0
183.5,-52.25,0.0
183.5,-54.75,0.0
182.25,-56.0,0.0
176.0,-56.0,0.0
176.0,-46.0,0.0
176.0,-46.0,5.0
199.0,-56.0,5.0
199.0,-56.0,0.0
199.0,-46.0,0.0
204.0,-51.0,0.0
209.0,-46.0,0.0
209.0,-56.0,0.0
209.0,-56.0,5.0
219.5,-54.75,5.0
219.5,-54.75,0.0
218.25,-56.0,0.0
213.25,-56.0,0.0
212.0,-54.75,0.0
212.0,-47.25,0.0
213.25,-46.0,0.0
218.25,-46.0,0.0
219.5,-47.25,0.0
219.5,-54.75,0.0
219.5,-54.75,5.0
225.0,-56.0,5.0
225.0,-56.0,0.0
232.5,-51.0,0.0
226.25,-51.0,0.0
225.0,-49.75,0.0
225.0,-47.25,0.0
226.25,-46.0,0.0
232.5,-46.0,0.0
232.5,-56.0,0.0
232.5,-56.0,5.0
248.0,-51.0,5.0
248.0,-51.0,0.0
254.25,-51.0,0.0
255.5,-52.25,0.0
255.5,-54.75,0.0
254.25,-56.0,0.0
248.0,-56.0,0.0
248.0,-46.0,0.0
255.5,-46.0,0.0
255.5,-46.0,5.0
261.0,-56.0,5.0
261.0,-56.0,0.0
268.5,-46.0,0.0
268.5,-46.0,5.0
261.0,-46.0,5.0
261.0,-46.0,0.0
264.75,-51.0,0.0
264.75,-51.0,5.0
274.0,-56.0,5.0
274.0,-56.0,0.0
274.0,-53.5,0.0
284.0,-53.5,0.0
284.0,-56.0,0.0
284.0,-56.0,5.0
276.5,-53.5,5.0
276.5,-53.5,0.0
276.5,-46.0,0.0
281.5,-46.0,0.0
281.5,-53.5,0.0
281.5,-53.5,5.0
294.5,-56.0,5.0
294.5,-56.0,0.0
287.0,-56.0,0.0
287.0,-46.0,0.0
294.5,-46.0,0.0
294.5,-46.0,5.0
287.0,-51.0,5.0
287.0,-51.0,0.0
294.5,-51.0,0.0
294.5,-51.0,5.0
300.0,-46.0,5.0
300.0,-46.0,0.0
310.0,-46.0,0.0
310.0,-46.0,5.0
305.0,-46.0,5.0
305.0,-46.0,0.0
305.0,-56.0,0.0
305.0,-56.0,5.0
323.0,-56.0,5.0
323.0,-56.0,0.0
323.0,-46.0,0.0
329.25,-46.0,0.0
330.5,-47.25,0.0
330.5,-49.75,0.0
329.25,-51.0,0.0
323.0,-51.0,0.0
323.0,-51.0,5.0
329.25,-51.0,5.0
329.25,-51.0,0.0
330.5,-52.25,0.0
330.5,-54.75,0.0
329.25,-56.0,0.0
323.0,-56.0,0.0
323.0,-56.0,5.0
343.5,-54.75,5.0
343.5,-54.75,0.0
342.25,-56.0,0.0
337.25,-56.0,0.0
336.0,-54.75,0.0
336.0,-47.25,0.0
337.25,-46.0,0.0
342.25,-46.0,0.0
343.5,-47.25,0.0
343.5,-47.25,5.0
349.0,-56.0,5.0
349.0,-56.0,0.0
356.5,-51.0,0.0
350.25,-51.0,0.0
349.0,-49.75,0.0
349.0,-47.25,0.0
350.25,-46.0,0.0
356.5,-46.0,0.0
356.5,-56.0,0.0
356.5,-56.0,5.0
7.5,-68.75,5.0
7.5,-68.75,0.0
6.25,-70.0,0.0
1.25,-70.0,0.0
0.0,-68.75,0.0
0.0,-61.25,0.0
1.25,-60.0,0.0
6.25,-60.0,0.0
7.5,-61.25,0.0
7.5,-61.25,5.0
13.0,-60.0,5.0
13.0,-60.0,0.0
23.0,-60.0,0.0
23.0,-60.0,5.0
18.0,-60.0,5.0
18.0,-60.0,0.0
18.0,-70.0,0.0
18.0,-70.0,5.0
26.0,-70.0,5.0
26.0,-70.0,0.0
26.0,-60.0,0.0
32.25,-60.0,0.0
33.5,-61.25,0.0
33.5,-63.75,0.0
32.25,-65.0,0.0
26.0,-65.0,0.0
26.0,-65.0,5.0
46.5,-70.0,5.0
46.5,-70.0,0.0
39.0,-70.0,0.0
39.0,-60.0,0.0
46.5,-60.0,0.0
46.5,-60.0,5.0
39.0,-65.0,5.0
39.0,-65.0,0.0
46.5,-65.0,0.0
